transaction_id,transaction_date,branch_id,branch_name,city,region,customer_id,customer_age_group,customer_gender,product_id,product_name,category,brand,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TX009163,2024-11-23,BR006,East Square,Kratie,East,CUS00720,35-44,Female,PRD0062,Sketchbook,Stationery,PaperPlus,3,$10.99,15%,$28.02,$20.76,$7.26,Credit Card
TX009164,2024-11-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS01435,25-34,Female,PRD0065,Desk Organizer,Stationery,CarryAll,6,$12.99,15%,$66.25,$52.34,$13.91,Credit Card
TX009165,2024-11-23,BR004,North Point,Battambang,North,CUS00119,35-44,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,1,$1.00,10%,$0.90,$0.74,$0.16,Cash
TX009166,2024-11-23,BR003,Riverside Center,Siem Reap,North,CUS03528,25-34,Male,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,6,$13.99,25%,$62.96,$53.36,$9.60,Cash
TX009167,2024-11-23,BR008,City Hub,Sihanoukville,South,CUS03576,18-24,Male,PRD0022,Cotton Bedsheet Set,Home Living,CozyNest,1,$105.99,5%,$100.69,$80.64,$20.05,Mobile Payment
TX009168,2024-11-23,BR006,East Square,Kratie,East,CUS02982,18-24,Male,PRD0037,Eyeshadow Palette,Beauty,Belle Cosmetics,2,$13.99,5%,$26.58,$15.63,$10.95,Debit Card
TX009169,2024-11-23,BR005,South Market,Kampot,South,CUS01575,25-34,Female,PRD0044,Sports Water Bottle,Sports,FitGear,1,$85.99,20%,$68.79,$57.00,$11.79,Credit Card
TX009170,2024-11-23,BR004,North Point,Battambang,North,CUS02953,25-34,Male,PRD0037,Eyeshadow Palette,Beauty,Belle Cosmetics,3,$13.99,0%,$41.97,$32.35,$9.62,Debit Card
TX009171,2024-11-23,BR004,North Point,Battambang,North,CUS02428,45-54,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,4,$5.99,0%,$23.96,$16.97,$6.99,Mobile Payment
TX009172,2024-11-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS02776,18-24,Male,PRD0060,School Backpack,Stationery,CarryAll,3,$2.99,20%,$7.18,$5.37,$1.81,Mobile Payment
TX009173,2024-11-23,BR004,North Point,Battambang,North,CUS00369,45-54,Male,PRD0014,Slim Fit Jeans,Fashion,Denim Co,2,$124.99,0%,$249.98,$145.14,$104.84,Mobile Payment
TX009174,2024-11-23,BR001,Central Mall,Phnom Penh,Central,CUS03676,45-54,Male,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,6,$18.99,10%,$102.55,$62.77,$39.78,Cash
TX009175,2024-11-23,BR001,Central Mall,Phnom Penh,Central,CUS01551,45-54,Female,PRD0045,Badminton Racket,Sports,ActivePro,2,$178.99,10%,$322.18,$254.04,$68.14,Cash
TX009176,2024-11-23,BR005,South Market,Kampot,South,CUS01170,55+,Male,PRD0056,Bread Loaf,Grocery,QuickMeal,8,$18.99,15%,$129.13,$81.18,$47.95,Debit Card
TX009177,2024-11-23,BR007,West Gate,Pursat,West,CUS01732,35-44,Female,PRD0044,Sports Water Bottle,Sports,FitGear,2,$71.99,10%,$129.58,$95.81,$33.77,Credit Card
TX009178,2024-11-23,BR008,City Hub,Sihanoukville,South,CUS01079,55+,Male,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,1,$16.99,5%,$16.14,$10.15,$5.99,Cash
TX009179,2024-11-23,BR001,Central Mall,Phnom Penh,Central,CUS04172,35-44,Male,PRD0044,Sports Water Bottle,Sports,FitGear,2,$77.99,20%,$124.78,$98.71,$26.07,Debit Card
TX009180,2024-11-23,BR001,Central Mall,Phnom Penh,Central,CUS02714,18-24,Male,PRD0040,Running Shoes,Sports,ActivePro,1,$174.99,5%,$166.24,$98.64,$67.60,Credit Card
TX009181,2024-11-23,BR007,West Gate,Pursat,West,CUS03759,35-44,Female,PRD0065,Desk Organizer,Stationery,CarryAll,5,$11.99,10%,$53.96,$44.32,$9.64,Cash
TX009182,2024-11-23,BR003,Riverside Center,Siem Reap,North,CUS03989,35-44,Female,PRD0007,Gaming Mouse RGB,Electronics,NexGear,1,$730.99,0%,$730.99,$620.52,$110.47,Credit Card
TX009183,2024-11-23,BR005,South Market,Kampot,South,CUS02463,55+,Female,PRD0026,Storage Organizer Box,Home Living,TidyLiving,2,$69.99,0%,$139.98,$79.46,$60.52,Debit Card
TX009184,2024-11-23,BR003,Riverside Center,Siem Reap,North,CUS03397,25-34,Female,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,4,$13.99,0%,$55.96,$40.55,$15.41,Mobile Payment
TX009185,2024-11-23,BR008,City Hub,Sihanoukville,South,CUS03810,18-24,Male,PRD0024,Ceramic Dinner Set,Home Living,HomeCraft,2,$254.99,10%,$458.98,$272.92,$186.06,Mobile Payment
TX009186,2024-11-23,BR003,Riverside Center,Siem Reap,North,CUS00638,25-34,Female,PRD0031,Moisturizing Cream,Beauty,PureSkin,3,$50.99,10%,$137.67,$107.44,$30.23,Mobile Payment
TX009187,2024-11-23,BR007,West Gate,Pursat,West,CUS01170,55+,Male,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,4,$68.99,0%,$275.96,$176.42,$99.54,Cash
TX009188,2024-11-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS01782,25-34,Male,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,7,$16.99,25%,$89.20,$74.12,$15.08,Cash
TX009189,2024-11-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS02621,25-34,Male,PRD0004,Smart TV 43in,Electronics,ClearView,1,$659.99,10%,$593.99,$395.34,$198.65,Cash
TX009190,2024-11-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS03266,18-24,Female,PRD0023,LED Desk Lamp,Home Living,BrightHome,1,$258.99,20%,$207.19,$170.21,$36.98,Cash
TX009191,2024-11-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS01532,25-34,Female,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,3,$13.99,15%,$35.67,$21.83,$13.84,Mobile Payment
TX009192,2024-11-23,BR003,Riverside Center,Siem Reap,North,CUS03554,35-44,Female,PRD0024,Ceramic Dinner Set,Home Living,HomeCraft,3,$265.99,0%,$797.97,$448.79,$349.18,Mobile Payment
TX009193,2024-11-23,BR002,Downtown Plaza,Phnom Penh,Central,CUS02753,25-34,Male,PRD0001,Smartphone X10,Electronics,Voltek,1,$741.99,15%,$630.69,$484.04,$146.65,Mobile Payment
TX009194,2024-11-23,BR006,East Square,Kratie,East,CUS01660,45-54,Female,PRD0061,Highlighter Set,Stationery,WriteWell,4,$13.99,5%,$53.16,$37.51,$15.65,Debit Card
TX009195,2024-11-23,BR003,Riverside Center,Siem Reap,North,CUS02863,55+,Male,PRD0029,Wall Clock,Home Living,BrightHome,4,$49.99,10%,$179.96,$126.38,$53.58,Mobile Payment
TX009196,2024-11-24,BR004,North Point,Battambang,North,CUS03587,45-54,Male,PRD0060,School Backpack,Stationery,CarryAll,4,$2.99,25%,$8.97,$7.61,$1.36,Mobile Payment
TX009197,2024-11-24,BR008,City Hub,Sihanoukville,South,CUS01497,25-34,Female,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,3,$10.99,15%,$28.02,$22.00,$6.02,Credit Card
TX009198,2024-11-24,BR004,North Point,Battambang,North,CUS01717,45-54,Female,PRD0007,Gaming Mouse RGB,Electronics,NexGear,2,$577.99,10%,"$1,040.38",$824.79,$215.59,Credit Card
TX009199,2024-11-24,BR008,City Hub,Sihanoukville,South,CUS02901,45-54,Male,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,6,$12.99,0%,$77.94,$57.78,$20.16,Credit Card
TX009200,2024-11-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS01879,55+,Male,PRD0014,Slim Fit Jeans,Fashion,Denim Co,1,$111.99,0%,$111.99,$87.82,$24.17,Debit Card
TX009201,2024-11-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS00773,55+,Male,PRD0015,Leather Handbag,Fashion,Belle Mode,3,$71.99,10%,$194.37,$127.60,$66.77,Debit Card
TX009202,2024-11-24,BR006,East Square,Kratie,East,CUS03591,35-44,Male,PRD0039,Yoga Mat,Sports,FitGear,2,$59.99,10%,$107.98,$64.91,$43.07,Cash
TX009203,2024-11-24,BR004,North Point,Battambang,North,CUS00888,35-44,Female,PRD0044,Sports Water Bottle,Sports,FitGear,1,$78.99,20%,$63.19,$47.67,$15.52,Credit Card
TX009204,2024-11-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS01078,25-34,Female,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,5,$3.49,0%,$17.45,$12.76,$4.69,Debit Card
TX009205,2024-11-24,BR001,Central Mall,Phnom Penh,Central,CUS03663,25-34,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,5,$5.99,10%,$26.96,$22.29,$4.67,Mobile Payment
TX009206,2024-11-24,BR008,City Hub,Sihanoukville,South,CUS02695,18-24,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,6,$5.99,15%,$30.55,$19.31,$11.24,Debit Card
TX009207,2024-11-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS01889,45-54,Male,PRD0055,Fresh Milk 1L,Grocery,DairyBest,9,$18.99,25%,$128.18,$90.35,$37.83,Credit Card
TX009208,2024-11-24,BR006,East Square,Kratie,East,CUS01703,35-44,Male,PRD0001,Smartphone X10,Electronics,Voltek,1,$677.99,0%,$677.99,$412.65,$265.34,Cash
TX009209,2024-11-24,BR008,City Hub,Sihanoukville,South,CUS00803,18-24,Female,PRD0022,Cotton Bedsheet Set,Home Living,CozyNest,2,$103.99,25%,$155.98,$122.30,$33.68,Cash
TX009210,2024-11-24,BR007,West Gate,Pursat,West,CUS00274,55+,Male,PRD0056,Bread Loaf,Grocery,QuickMeal,5,$18.99,20%,$75.96,$53.39,$22.57,Cash
TX009211,2024-11-24,BR003,Riverside Center,Siem Reap,North,CUS03819,35-44,Male,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,5,$8.99,15%,$38.21,$29.80,$8.41,Mobile Payment
TX009212,2024-11-24,BR004,North Point,Battambang,North,CUS00186,45-54,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,9,$21.99,0%,$197.91,$164.68,$33.23,Mobile Payment
TX009213,2024-11-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS00255,18-24,Male,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,6,$5.99,10%,$32.35,$18.22,$14.13,Debit Card
TX009214,2024-11-24,BR003,Riverside Center,Siem Reap,North,CUS03179,35-44,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,6,$21.99,15%,$112.15,$65.72,$46.43,Credit Card
TX009215,2024-11-24,BR003,Riverside Center,Siem Reap,North,CUS03746,45-54,Male,PRD0009,Digital Camera Z2,Electronics,ClearView,2,$169.99,0%,$339.98,$284.34,$55.64,Debit Card
TX009216,2024-11-24,BR001,Central Mall,Phnom Penh,Central,CUS02967,55+,Male,PRD0017,Wool Sweater,Fashion,Urbanwear,2,$76.99,20%,$123.18,$82.85,$40.33,Mobile Payment
TX009217,2024-11-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS01058,18-24,Female,PRD0045,Badminton Racket,Sports,ActivePro,3,$203.99,30%,$428.38,$294.37,$134.01,Credit Card
TX009218,2024-11-24,BR002,Downtown Plaza,Phnom Penh,Central,CUS01181,25-34,Male,PRD0044,Sports Water Bottle,Sports,FitGear,1,$73.99,15%,$62.89,$48.26,$14.63,Credit Card
TX009219,2024-11-25,BR003,Riverside Center,Siem Reap,North,CUS04038,35-44,Male,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,1,$379.99,10%,$341.99,$257.79,$84.20,Cash
TX009220,2024-11-25,BR006,East Square,Kratie,East,CUS02932,35-44,Female,PRD0038,Body Lotion,Beauty,PureSkin,3,$36.99,20%,$88.78,$59.07,$29.71,Cash
TX009221,2024-11-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS03504,45-54,Male,PRD0058,Notebook A5,Stationery,PaperPlus,3,$12.99,10%,$35.07,$25.30,$9.77,Mobile Payment
TX009222,2024-11-25,BR003,Riverside Center,Siem Reap,North,CUS01967,18-24,Male,PRD0007,Gaming Mouse RGB,Electronics,NexGear,1,$723.99,15%,$615.39,$382.07,$233.32,Mobile Payment
TX009223,2024-11-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS03304,18-24,Female,PRD0020,Silk Scarf,Fashion,Belle Mode,2,$91.99,0%,$183.98,$154.66,$29.32,Mobile Payment
TX009224,2024-11-25,BR003,Riverside Center,Siem Reap,North,CUS04137,35-44,Female,PRD0042,Football,Sports,ActivePro,1,$191.99,10%,$172.79,$125.69,$47.10,Mobile Payment
TX009225,2024-11-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS01577,25-34,Male,PRD0062,Sketchbook,Stationery,PaperPlus,3,$11.99,30%,$25.18,$17.22,$7.96,Credit Card
TX009226,2024-11-25,BR004,North Point,Battambang,North,CUS01410,35-44,Female,PRD0009,Digital Camera Z2,Electronics,ClearView,1,$167.99,0%,$167.99,$135.21,$32.78,Credit Card
TX009227,2024-11-25,BR008,City Hub,Sihanoukville,South,CUS00177,45-54,Male,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,2,$17.99,20%,$28.78,$21.61,$7.17,Debit Card
TX009228,2024-11-25,BR004,North Point,Battambang,North,CUS03111,18-24,Female,PRD0019,Summer Sandals,Fashion,StrideOn,4,$112.99,10%,$406.76,$303.20,$103.56,Debit Card
TX009229,2024-11-25,BR005,South Market,Kampot,South,CUS01053,55+,Female,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,1,$197.99,5%,$188.09,$130.07,$58.02,Mobile Payment
TX009230,2024-11-25,BR001,Central Mall,Phnom Penh,Central,CUS01111,45-54,Male,PRD0020,Silk Scarf,Fashion,Belle Mode,2,$82.99,25%,$124.48,$97.14,$27.34,Debit Card
TX009231,2024-11-25,BR002,Downtown Plaza,Phnom Penh,Central,CUS02643,25-34,Female,PRD0064,File Folder Set,Stationery,PaperPlus,1,$16.99,10%,$15.29,$9.01,$6.28,Cash
TX009232,2024-11-25,BR001,Central Mall,Phnom Penh,Central,CUS03122,25-34,Female,PRD0006,Tablet Air 10,Electronics,Voltek,1,$862.99,30%,$604.09,$432.75,$171.34,Cash
TX009233,2024-11-25,BR004,North Point,Battambang,North,CUS01803,35-44,Male,PRD0008,Power Bank 20000mAh,Electronics,Sonix,1,$730.99,15%,$621.34,$469.13,$152.21,Credit Card
TX009234,2024-11-26,BR004,North Point,Battambang,North,CUS03961,35-44,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,5,$1.00,10%,$4.50,$2.50,$2.00,Credit Card
TX009235,2024-11-26,BR006,East Square,Kratie,East,CUS00698,25-34,Female,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,3,$3.99,5%,$11.37,$7.50,$3.87,Debit Card
TX009236,2024-11-26,BR004,North Point,Battambang,North,CUS02211,35-44,Male,PRD0019,Summer Sandals,Fashion,StrideOn,2,$129.99,0%,$259.98,$148.54,$111.44,Mobile Payment
TX009237,2024-11-26,BR003,Riverside Center,Siem Reap,North,CUS02616,55+,Female,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,3,$10.99,20%,$26.38,$17.71,$8.67,Debit Card
TX009238,2024-11-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS02617,25-34,Male,PRD0062,Sketchbook,Stationery,PaperPlus,5,$9.99,10%,$44.96,$36.87,$8.09,Cash
TX009239,2024-11-26,BR001,Central Mall,Phnom Penh,Central,CUS02758,25-34,Female,PRD0006,Tablet Air 10,Electronics,Voltek,2,$824.99,20%,"$1,319.98",$733.61,$586.37,Debit Card
TX009240,2024-11-26,BR003,Riverside Center,Siem Reap,North,CUS02649,35-44,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,3,$120.99,25%,$272.23,$225.92,$46.31,Debit Card
TX009241,2024-11-26,BR007,West Gate,Pursat,West,CUS03362,55+,Male,PRD0037,Eyeshadow Palette,Beauty,Belle Cosmetics,3,$11.99,5%,$34.17,$27.87,$6.30,Cash
TX009242,2024-11-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS03443,25-34,Male,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,2,$5.99,5%,$11.38,$7.80,$3.58,Mobile Payment
TX009243,2024-11-26,BR008,City Hub,Sihanoukville,South,CUS04123,45-54,Male,PRD0001,Smartphone X10,Electronics,Voltek,2,$717.99,30%,"$1,005.19",$596.11,$409.08,Credit Card
TX009244,2024-11-26,BR004,North Point,Battambang,North,CUS03945,35-44,Female,PRD0045,Badminton Racket,Sports,ActivePro,1,$167.99,10%,$151.19,$111.16,$40.03,Mobile Payment
TX009245,2024-11-26,BR001,Central Mall,Phnom Penh,Central,CUS02178,18-24,Male,PRD0055,Fresh Milk 1L,Grocery,DairyBest,5,$16.99,20%,$67.96,$44.87,$23.09,Cash
TX009246,2024-11-26,BR004,North Point,Battambang,North,CUS02953,25-34,Male,PRD0036,Hair Serum,Beauty,GlowLab,3,$15.99,15%,$40.77,$34.45,$6.32,Mobile Payment
TX009247,2024-11-26,BR008,City Hub,Sihanoukville,South,CUS01784,18-24,Male,PRD0008,Power Bank 20000mAh,Electronics,Sonix,1,$720.99,0%,$720.99,$501.83,$219.16,Debit Card
TX009248,2024-11-26,BR003,Riverside Center,Siem Reap,North,CUS02731,35-44,Male,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,1,$54.99,0%,$54.99,$43.92,$11.07,Cash
TX009249,2024-11-26,BR006,East Square,Kratie,East,CUS00034,45-54,Male,PRD0040,Running Shoes,Sports,ActivePro,1,$139.99,15%,$118.99,$80.89,$38.10,Debit Card
TX009250,2024-11-26,BR003,Riverside Center,Siem Reap,North,CUS01629,18-24,Female,PRD0044,Sports Water Bottle,Sports,FitGear,2,$70.99,25%,$106.48,$88.84,$17.64,Credit Card
TX009251,2024-11-26,BR005,South Market,Kampot,South,CUS03848,55+,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,3,$129.99,0%,$389.97,$330.80,$59.17,Cash
TX009252,2024-11-26,BR002,Downtown Plaza,Phnom Penh,Central,CUS02839,25-34,Female,PRD0047,Swim Goggles,Sports,RideSafe,3,$90.99,0%,$272.97,$188.54,$84.43,Mobile Payment
TX009253,2024-11-26,BR005,South Market,Kampot,South,CUS00071,35-44,Male,PRD0028,Electric Kettle,Home Living,HomeCraft,2,$23.99,5%,$45.58,$26.88,$18.70,Mobile Payment
TX009254,2024-11-26,BR003,Riverside Center,Siem Reap,North,CUS02186,35-44,Male,PRD0010,Smartwatch S2,Electronics,NexGear,1,$377.99,10%,$340.19,$230.41,$109.78,Mobile Payment
TX009255,2024-11-26,BR003,Riverside Center,Siem Reap,North,CUS01619,35-44,Male,PRD0039,Yoga Mat,Sports,FitGear,2,$64.99,5%,$123.48,$96.42,$27.06,Cash
TX009256,2024-11-26,BR003,Riverside Center,Siem Reap,North,CUS03434,55+,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,5,$1.00,5%,$4.75,$3.79,$0.96,Credit Card
TX009257,2024-11-26,BR006,East Square,Kratie,East,CUS00485,45-54,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,3,$106.99,0%,$320.97,$269.08,$51.89,Debit Card
TX009258,2024-11-27,BR005,South Market,Kampot,South,CUS02563,55+,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,6,$1.00,5%,$5.70,$4.47,$1.23,Mobile Payment
TX009259,2024-11-27,BR002,Downtown Plaza,Phnom Penh,Central,CUS02978,35-44,Male,PRD0005,Bluetooth Speaker,Electronics,Sonix,1,$111.99,10%,$100.79,$76.92,$23.87,Debit Card
TX009260,2024-11-27,BR008,City Hub,Sihanoukville,South,CUS02523,18-24,Male,PRD0012,Women's Summer Dress,Fashion,Belle Mode,4,$120.99,25%,$362.97,$237.51,$125.46,Debit Card
TX009261,2024-11-27,BR007,West Gate,Pursat,West,CUS01207,55+,Female,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,1,$30.99,10%,$27.89,$20.29,$7.60,Mobile Payment
TX009262,2024-11-27,BR001,Central Mall,Phnom Penh,Central,CUS03369,35-44,Male,PRD0031,Moisturizing Cream,Beauty,PureSkin,1,$48.99,25%,$36.74,$23.21,$13.53,Credit Card
TX009263,2024-11-27,BR006,East Square,Kratie,East,CUS03369,35-44,Male,PRD0046,Resistance Bands Set,Sports,FitGear,2,$171.99,15%,$292.38,$242.39,$49.99,Credit Card
TX009264,2024-11-27,BR002,Downtown Plaza,Phnom Penh,Central,CUS01597,55+,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,1,$53.99,15%,$45.89,$28.00,$17.89,Debit Card
TX009265,2024-11-27,BR004,North Point,Battambang,North,CUS01155,35-44,Female,PRD0017,Wool Sweater,Fashion,Urbanwear,5,$74.99,25%,$281.21,$206.19,$75.02,Credit Card
TX009266,2024-11-27,BR005,South Market,Kampot,South,CUS02782,55+,Male,PRD0058,Notebook A5,Stationery,PaperPlus,1,$12.99,0%,$12.99,$9.16,$3.83,Debit Card
TX009267,2024-11-27,BR002,Downtown Plaza,Phnom Penh,Central,CUS01629,18-24,Female,PRD0008,Power Bank 20000mAh,Electronics,Sonix,1,$632.99,10%,$569.69,$444.07,$125.62,Debit Card
TX009268,2024-11-28,BR006,East Square,Kratie,East,CUS01534,45-54,Female,PRD0008,Power Bank 20000mAh,Electronics,Sonix,1,$709.99,5%,$674.49,$445.91,$228.58,Cash
TX009269,2024-11-28,BR005,South Market,Kampot,South,CUS01977,45-54,Female,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,2,$102.99,30%,$144.19,$93.15,$51.04,Debit Card
TX009270,2024-11-28,BR002,Downtown Plaza,Phnom Penh,Central,CUS01991,25-34,Male,PRD0005,Bluetooth Speaker,Electronics,Sonix,2,$130.99,25%,$196.48,$119.59,$76.89,Credit Card
TX009271,2024-11-28,BR001,Central Mall,Phnom Penh,Central,CUS03510,35-44,Female,PRD0055,Fresh Milk 1L,Grocery,DairyBest,4,$19.99,15%,$67.97,$46.48,$21.49,Credit Card
TX009272,2024-11-28,BR004,North Point,Battambang,North,CUS03997,45-54,Female,PRD0056,Bread Loaf,Grocery,QuickMeal,4,$21.99,10%,$79.16,$66.79,$12.37,Credit Card
TX009273,2024-11-28,BR002,Downtown Plaza,Phnom Penh,Central,CUS02982,18-24,Male,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,1,$32.99,5%,$31.34,$20.52,$10.82,Mobile Payment
TX009274,2024-11-28,BR003,Riverside Center,Siem Reap,North,CUS00371,25-34,Female,PRD0025,Memory Foam Pillow,Home Living,CozyNest,1,$237.99,10%,$214.19,$169.69,$44.50,Cash
TX009275,2024-11-28,BR004,North Point,Battambang,North,CUS01506,35-44,Male,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,3,$4.99,15%,$12.72,$7.46,$5.26,Credit Card
TX009276,2024-11-28,BR006,East Square,Kratie,East,CUS00831,45-54,Male,PRD0045,Badminton Racket,Sports,ActivePro,2,$207.99,15%,$353.58,$285.29,$68.29,Mobile Payment
TX009277,2024-11-28,BR006,East Square,Kratie,East,CUS02778,45-54,Male,PRD0018,Formal Shirt,Fashion,Denim Co,3,$19.99,20%,$47.98,$33.85,$14.13,Cash
TX009278,2024-11-28,BR006,East Square,Kratie,East,CUS02535,35-44,Male,PRD0010,Smartwatch S2,Electronics,NexGear,1,$430.99,10%,$387.89,$289.18,$98.71,Credit Card
TX009279,2024-11-28,BR004,North Point,Battambang,North,CUS04141,45-54,Male,PRD0004,Smart TV 43in,Electronics,ClearView,3,$634.99,0%,"$1,904.97","$1,179.29",$725.68,Mobile Payment
TX009280,2024-11-28,BR008,City Hub,Sihanoukville,South,CUS01967,18-24,Male,PRD0042,Football,Sports,ActivePro,2,$209.99,25%,$314.98,$262.75,$52.23,Mobile Payment
TX009281,2024-11-28,BR005,South Market,Kampot,South,CUS00437,55+,Female,PRD0036,Hair Serum,Beauty,GlowLab,2,$14.99,5%,$28.48,$17.86,$10.62,Cash
TX009282,2024-11-28,BR008,City Hub,Sihanoukville,South,CUS02535,35-44,Male,PRD0049,Cooking Oil 1L,Grocery,FarmFresh,6,$19.99,20%,$95.95,$69.38,$26.57,Debit Card
TX009283,2024-11-28,BR006,East Square,Kratie,East,CUS01624,35-44,Male,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,2,$377.99,0%,$755.98,$509.31,$246.67,Credit Card
TX009284,2024-11-28,BR003,Riverside Center,Siem Reap,North,CUS00776,35-44,Female,PRD0062,Sketchbook,Stationery,PaperPlus,3,$9.99,20%,$23.98,$14.94,$9.04,Cash
TX009285,2024-11-28,BR004,North Point,Battambang,North,CUS01653,25-34,Male,PRD0047,Swim Goggles,Sports,RideSafe,1,$100.99,0%,$100.99,$58.82,$42.17,Mobile Payment
TX009286,2024-11-29,BR002,Downtown Plaza,Phnom Penh,Central,CUS01043,45-54,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,5,$100.99,0%,$504.95,$305.64,$199.31,Cash
TX009287,2024-11-29,BR001,Central Mall,Phnom Penh,Central,CUS00865,18-24,Male,PRD0019,Summer Sandals,Fashion,StrideOn,2,$116.99,0%,$233.98,$187.64,$46.34,Debit Card
TX009288,2024-11-29,BR007,West Gate,Pursat,West,CUS02069,18-24,Female,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,2,$3.49,10%,$6.28,$5.13,$1.15,Mobile Payment
TX009289,2024-11-29,BR003,Riverside Center,Siem Reap,North,CUS03434,55+,Male,PRD0008,Power Bank 20000mAh,Electronics,Sonix,2,$604.99,0%,"$1,209.98",$859.14,$350.84,Mobile Payment
TX009290,2024-11-29,BR002,Downtown Plaza,Phnom Penh,Central,CUS03716,35-44,Female,PRD0001,Smartphone X10,Electronics,Voltek,2,$650.99,25%,$976.48,$557.74,$418.74,Credit Card
TX009291,2024-11-29,BR008,City Hub,Sihanoukville,South,CUS01130,35-44,Female,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,7,$11.99,15%,$71.34,$49.92,$21.42,Cash
TX009292,2024-11-29,BR002,Downtown Plaza,Phnom Penh,Central,CUS01967,18-24,Male,PRD0064,File Folder Set,Stationery,PaperPlus,2,$17.99,0%,$35.98,$30.48,$5.50,Mobile Payment
TX009293,2024-11-29,BR001,Central Mall,Phnom Penh,Central,CUS03554,35-44,Female,PRD0022,Cotton Bedsheet Set,Home Living,CozyNest,1,$106.99,15%,$90.94,$65.61,$25.33,Cash
TX009294,2024-11-29,BR002,Downtown Plaza,Phnom Penh,Central,CUS04160,25-34,Female,PRD0006,Tablet Air 10,Electronics,Voltek,2,$761.99,10%,"$1,371.58",$755.08,$616.50,Credit Card
TX009295,2024-11-29,BR008,City Hub,Sihanoukville,South,CUS03577,18-24,Female,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,4,$4.49,25%,$13.47,$8.04,$5.43,Credit Card
TX009296,2024-11-29,BR003,Riverside Center,Siem Reap,North,CUS02097,35-44,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,1,$125.99,10%,$113.39,$69.32,$44.07,Credit Card
TX009297,2024-11-29,BR007,West Gate,Pursat,West,CUS03665,35-44,Female,PRD0058,Notebook A5,Stationery,PaperPlus,5,$12.99,0%,$64.95,$45.77,$19.18,Mobile Payment
TX009298,2024-11-29,BR002,Downtown Plaza,Phnom Penh,Central,CUS02953,25-34,Male,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,4,$12.99,15%,$44.17,$29.30,$14.87,Debit Card
